country,job_title,company_name,company_url,location,benefit,posted,company_description,job_url,job_description
Belgium,Junior Dotnet Developer,OneSource Consulting,https://be.linkedin.com/company/0nesource-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brussels, Brussels Region, Belgium",Be an early applicant,,"Role: Junior .NET Developer
Long term assignment
Language: English
Work mode: 3 days onsite 2 days remote per week
Location: Brussel, VLG, Belgium
Primary Skills
.net, c#
Only EU Citizens
As a Junior .NET Developer, you will:
•Develop and maintain applications.
•Support integration with existing platforms.
•Assist in system enhancements and optimizations.
•Participate in testing, debugging, and validation activities.
•Engage in regular team and stakeholder coordination meetings.
Qualifications
What would make you a fit for the role:
•Bachelor’s or Master’s degree with at least 1 year of relevant experience.
•Solid foundational knowledge in software development.
•Strong willingness to learn and grow in a dynamic environment.
•Excellent collaboration and teamwork skills.
•Fluency in English, both spoken and written.",https://be.linkedin.com/jobs/view/junior-dotnet-developer-at-onesource-consulting-4325817205?position=1&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=7kxT13hoEzIBPpoI1h8i6Q%3D%3D,"Role: Junior .NET Developer
Long term assignment
Language: English
Work mode: 3 days onsite 2 days remote per week
Location: Brussel, VLG, Belgium
Primary Skills
.net, c#
Only EU Citizens
As a Junior .NET Developer, you will:
•Develop and maintain applications.
•Support integration with existing platforms.
•Assist in system enhancements and optimizations.
•Participate in testing, debugging, and validation activities.
•Engage in regular team and stakeholder coordination meetings.
Qualifications
What would make you a fit for the role:
•Bachelor’s or Master’s degree with at least 1 year of relevant experience.
•Solid foundational knowledge in software development.
•Strong willingness to learn and grow in a dynamic environment.
•Excellent collaboration and teamwork skills.
•Fluency in English, both spoken and written.
Show more
Show less"
Belgium,Web GIS Developer,Infinity Quest,https://uk.linkedin.com/company/infinityquest?trk=public_jobs_jserp-result_job-search-card-subtitle,European Union,Actively Hiring,,"Requirements
What do you need to succeed in this position?
Develop and maintain web-based interfaces for the eStation 3.0 and Climate Station, based on user community requirements.
Prepare installation and upgrade packages for applications, including database updates, and validate their functionality.
Create and update user documentation, including GUI descriptions and manuals.
Support preparation of training materials for web interfaces, including screenshots, diagrams, tutorials, and videos; provide user support and conduct training sessions as needed.
Maintain and update the dedicated eStation website, including content publication.
Oversee installation and maintenance of applications on development and production servers, including web clients.",https://www.linkedin.com/jobs/view/web-gis-developer-at-infinity-quest-4339336604?position=2&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=YRjMDivc8R00kc%2FZA4ufwQ%3D%3D,"Requirements
What do you need to succeed in this position?
Develop and maintain web-based interfaces for the eStation 3.0 and Climate Station, based on user community requirements.
Prepare installation and upgrade packages for applications, including database updates, and validate their functionality.
Create and update user documentation, including GUI descriptions and manuals.
Support preparation of training materials for web interfaces, including screenshots, diagrams, tutorials, and videos; provide user support and conduct training sessions as needed.
Maintain and update the dedicated eStation website, including content publication.
Oversee installation and maintenance of applications on development and production servers, including web clients.
Show more
Show less"
Belgium,Web Developer,RELYzIT,https://be.linkedin.com/company/relyzit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brussels, Brussels Region, Belgium",Be an early applicant,,"Web Developer (Freelance) - 12 Months - Brussels
Where Builders Build the Future
At RELYzIT Talent, we don’t recruit — we build. We unite the top 2% of builders — engineers, architects, creators — into a movement across Europe and the GCC. Vetted through our VECTOR7™ Signal Stack, you’re not just hired, you’re chosen. This is more than work. This is where builders build the future.
About the Role
Our client is driving a digital transformation for local governments, building a major information hub for Flanders through the ""Local Decisions as Linked Open Data"" (LBLOD) ecosystem. As a Web Developer, you’ll join a dynamic, mission-driven team developing semantic applications that empower governments to deliver smarter, more citizen-focused digital services. This is a freelance position for 12 months, based in Brussels, offering you the chance to shape the future of public sector technology.
Why This Role Matters
The digitalization of government services is accelerating, and the challenge is clear: how do we keep information about local products and services up-to-date, accessible, and meaningful for citizens and organizations? As a key builder in this ecosystem, you’ll help solve this challenge by developing and scaling semantic applications that enable seamless, efficient, and transparent digital service delivery. Your work will directly impact how local governments operate and interact with their communities, setting new standards for public sector innovation.
What You’ll Be Doing
Designing, developing, and deploying semantic web applications and microservices within a scaled agile (SAFE) environment
Building and maintaining components that leverage linked data technologies (SPARQL, RDF, RDFa, JSON-LD)
Developing user-centric frontends using EmberJS, ensuring applications are attractive, intuitive, and aligned with user needs
Utilizing Linux containers and Docker for scalable, reliable deployment
Collaborating with a multidisciplinary team to embed semantic approaches across new and existing products
Contributing to the evolution of the LBLOD ecosystem and related platforms
Engaging with the community and stakeholders to ensure solutions deliver real-world impact
Working in a thorough scrum team, following SAFE methodology for continuous delivery and improvement
What We’re Looking For
Demonstrable experience as a Software Developer (minimum 6 years)
Hands-on experience developing and deploying with Linux containers and Docker (minimum 1 year)
Proven skills in linked data technologies: SPARQL, RDF, RDFa, JSON-LD (minimum 1 year)
Experience with similar or relevant technologies (minimum 3 years)
Strong ownership mindset, with a drive to solve complex problems and deliver impact
Motivation to grow in semantic technology and contribute to intergovernmental, transversal projects
Experience working in agile/scrum teams, ideally with SAFE methodology
Demonstrable experience with EmberJS (preferred)
Experience with GitHub and mu.semte.ch (preferred)
Higher education (Bachelor or Master) in a technical/engineering field, or equivalent experience
Motivated to work in a public sector context, with a commitment to citizen-focused outcomes
Technical Skills
SPARQL, RDF, RDFa, JSON-LD
EmberJS
Linux containers, Docker
GitHub
mu.semte.ch
Agile/Scrum (SAFE methodology)
Language Proficiency
Dutch at European CEFR level C2 (mandatory)
Other Requirements
Freelance position, 12-month contract, 100% work regime
Remote work possible
Internships, academic, and hobby projects can be considered as relevant experience
Annual indexation provided, subject to prior consultation
Ready to build the future with us? Upload your CV and join the movement of elite builders shaping tomorrow’s digital government.
#RELYzIT #TechJobs #FreelanceTalent #Brussels #SemanticWeb #EmberJS #SPARQL #Docker #LinkedData #Agile #SAFE #Dutch",https://be.linkedin.com/jobs/view/web-developer-at-relyzit-4342148573?position=3&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=agKwNz7MTvRmDWleQy60Ww%3D%3D,"Web Developer (Freelance) - 12 Months - Brussels
Where Builders Build the Future
At RELYzIT Talent, we don’t recruit — we build. We unite the top 2% of builders — engineers, architects, creators — into a movement across Europe and the GCC. Vetted through our VECTOR7™ Signal Stack, you’re not just hired, you’re chosen. This is more than work. This is where builders build the future.
About the Role
Our client is driving a digital transformation for local governments, building a major information hub for Flanders through the ""Local Decisions as Linked Open Data"" (LBLOD) ecosystem. As a Web Developer, you’ll join a dynamic, mission-driven team developing semantic applications that empower governments to deliver smarter, more citizen-focused digital services. This is a freelance position for 12 months, based in Brussels, offering you the chance to shape the future of public sector technology.
Why This Role Matters
The digitalization of government services is accelerating, and the challenge is clear: how do we keep information about local products and services up-to-date, accessible, and meaningful for citizens and organizations? As a key builder in this ecosystem, you’ll help solve this challenge by developing and scaling semantic applications that enable seamless, efficient, and transparent digital service delivery. Your work will directly impact how local governments operate and interact with their communities, setting new standards for public sector innovation.
What You’ll Be Doing
Designing, developing, and deploying semantic web applications and microservices within a scaled agile (SAFE) environment
Building and maintaining components that leverage linked data technologies (SPARQL, RDF, RDFa, JSON-LD)
Developing user-centric frontends using EmberJS, ensuring applications are attractive, intuitive, and aligned with user needs
Utilizing Linux containers and Docker for scalable, reliable deployment
Collaborating with a multidisciplinary team to embed semantic approaches across new and existing products
Contributing to the evolution of the LBLOD ecosystem and related platforms
Engaging with the community and stakeholders to ensure solutions deliver real-world impact
Working in a thorough scrum team, following SAFE methodology for continuous delivery and improvement
What We’re Looking For
Demonstrable experience as a Software Developer (minimum 6 years)
Hands-on experience developing and deploying with Linux containers and Docker (minimum 1 year)
Proven skills in linked data technologies: SPARQL, RDF, RDFa, JSON-LD (minimum 1 year)
Experience with similar or relevant technologies (minimum 3 years)
Strong ownership mindset, with a drive to solve complex problems and deliver impact
Motivation to grow in semantic technology and contribute to intergovernmental, transversal projects
Experience working in agile/scrum teams, ideally with SAFE methodology
Demonstrable experience with EmberJS (preferred)
Experience with GitHub and mu.semte.ch (preferred)
Higher education (Bachelor or Master) in a technical/engineering field, or equivalent experience
Motivated to work in a public sector context, with a commitment to citizen-focused outcomes
Technical Skills
SPARQL, RDF, RDFa, JSON-LD
EmberJS
Linux containers, Docker
GitHub
mu.semte.ch
Agile/Scrum (SAFE methodology)
Language Proficiency
Dutch at European CEFR level C2 (mandatory)
Other Requirements
Freelance position, 12-month contract, 100% work regime
Remote work possible
Internships, academic, and hobby projects can be considered as relevant experience
Annual indexation provided, subject to prior consultation
Ready to build the future with us? Upload your CV and join the movement of elite builders shaping tomorrow’s digital government.
#RELYzIT #TechJobs #FreelanceTalent #Brussels #SemanticWeb #EmberJS #SPARQL #Docker #LinkedData #Agile #SAFE #Dutch
Show more
Show less"
Belgium,Frontend Developer,icapps,https://be.linkedin.com/company/icapps?trk=public_jobs_jserp-result_job-search-card-subtitle,"Antwerp, Flemish Region, Belgium",,,"Wij zijn op zoek naar een ervaren
React/React Native developer minstens 6 jaar ervaring
op de teller. Wil jij graag deel uitmaken van een digital agency met leuke en uitdagende projecten? Dan ben je bij ons aan het juiste adres.
Wat ga je doen?
Als React Native Developer werk je nauw samen met je collega's in het mobile app team, de UX-experts, designers, project managers en in veel gevallen ook met je collega engineers uit het web team. Je ontwikkelt en onderhoudt React Native apps op maat voor onze klanten en integreert ze met back-end systemen en web apps. Hierbij zorg jij voor de correcte opzet van de app, je kiest de juiste 3rd party componenten en SDK's, en zorgt uiteraard ook voor het hardcore development! Je coacht, helpt en ondersteunt jouw collega's en neemt mee de verantwoordelijkheid op in het technisch opleveren van het project.
Wie ben jij?
Je hebt minstens 6 jaar full-time ervaring in React & React Native ontwikkeling met ES6/ES2015.
Je hebt ervaring in lifecycle management en weet hoe je (JavaScript en native) 3rd party SDK’s kan implementeren.
Redux, Webpack, Jest en GIT zijn deel van je natuurlijke habitat.
Je kan configuraties aanpassen of build-dependencies instellen in Xcode en Android Studio.
Native kennis van iOS en/of Android is een grote plus.
Je volgt de React Native community van dichtbij, experimenteert met nieuwe componenten of libraries en komt met innovatieve ideeën die jouw project uniek maken
Waarom kiezen voor icapps?
Bij icapps geloven we in een cultuur van groei, samenwerking en plezier. Als React/React Native Developer kom je terecht in een dynamisch team met een open werksfeer.
Wat wij bieden:
✅ Hybride en flexibele werkmogelijkheden
✅ Elektrische wagen en laadkaart
✅ Een laptop, smartphone, abonnement & internet bij je thuis
✅ Maaltijd-, eco- en cadeaucheques
✅ Hospitalisatie- en groepsverzekering
✅ De leukste teamactiviteiten en afterworks",https://be.linkedin.com/jobs/view/frontend-developer-at-icapps-4301327617?position=4&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=R7UT5mEshzmj2sERdijOqQ%3D%3D,"Wij zijn op zoek naar een ervaren
React/React Native developer minstens 6 jaar ervaring
op de teller. Wil jij graag deel uitmaken van een digital agency met leuke en uitdagende projecten? Dan ben je bij ons aan het juiste adres.
Wat ga je doen?
Als React Native Developer werk je nauw samen met je collega's in het mobile app team, de UX-experts, designers, project managers en in veel gevallen ook met je collega engineers uit het web team. Je ontwikkelt en onderhoudt React Native apps op maat voor onze klanten en integreert ze met back-end systemen en web apps. Hierbij zorg jij voor de correcte opzet van de app, je kiest de juiste 3rd party componenten en SDK's, en zorgt uiteraard ook voor het hardcore development! Je coacht, helpt en ondersteunt jouw collega's en neemt mee de verantwoordelijkheid op in het technisch opleveren van het project.
Wie ben jij?
Je hebt minstens 6 jaar full-time ervaring in React & React Native ontwikkeling met ES6/ES2015.
Je hebt ervaring in lifecycle management en weet hoe je (JavaScript en native) 3rd party SDK’s kan implementeren.
Redux, Webpack, Jest en GIT zijn deel van je natuurlijke habitat.
Je kan configuraties aanpassen of build-dependencies instellen in Xcode en Android Studio.
Native kennis van iOS en/of Android is een grote plus.
Je volgt de React Native community van dichtbij, experimenteert met nieuwe componenten of libraries en komt met innovatieve ideeën die jouw project uniek maken
Waarom kiezen voor icapps?
Bij icapps geloven we in een cultuur van groei, samenwerking en plezier. Als React/React Native Developer kom je terecht in een dynamisch team met een open werksfeer.
Wat wij bieden:
✅ Hybride en flexibele werkmogelijkheden
✅ Elektrische wagen en laadkaart
✅ Een laptop, smartphone, abonnement & internet bij je thuis
✅ Maaltijd-, eco- en cadeaucheques
✅ Hospitalisatie- en groepsverzekering
✅ De leukste teamactiviteiten en afterworks
Show more
Show less"
Belgium,Front-End Developer,TMC,https://nl.linkedin.com/company/tmc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kortrijk, Flemish Region, Belgium",Actively Hiring,,"About This Vacancy
We’re looking for a Front-End Developer who can turn complex requirements into clean, intuitive, and responsive interfaces. You’ll collaborate closely with back-end engineers and other stakeholders to deliver a unified, high-performing platform. - Develop responsive, high-quality user interfaces using modern JavaScript frameworks. - Work with cross-functional teams to integrate APIs, enterprise systems, and secure authentication flows. - Build and maintain reusable components and scalable front-end architecture. - Ensure strong accessibility, performance, and cross-browser consistency. - Contribute to CI/CD processes, testing practices, and cloud-based deployments.
What We Expect From You
2 years of experience in front-end or full-stack development with strong HTML, CSS (SASS/LESS), and JavaScript (ES6+) skills.
Hands-on experience with React and/or Vue.js, plus familiarity with TypeScript and component-based development.
Experience with REST APIs, async data handling, and tools like Next.js, Redux, or React Query.
Understanding of authentication standards (OAuth2, SSO, JWT) and integration with CMS/CRM or enterprise systems.
Knowledge of Git, agile workflows, testing practices, and cloud technologies such as Azure, Azure DevOps, or related tools like SQL, Blazor, Angular, Microsoft Graph API, or Azure storage services.
What You Can Expect From Us
TMC is an international high-tech consultancy company that brings expertise to its clients to support them in realizing their technological challenges. As such, TMC operates as an expert center at the disposal of its clients, helping them to be more competitive in an increasingly global and rapidly changing technological world. At TMC, we believe that people are the driving force behind technological innovation. That is why we strive to create the best possible conditions for tech talents to thrive. We offer you a challenging and stimulating work environment where you can be the director of your own career. As an Employeneur, you are part of our TMC family. Alongside our outstanding technical expertise, fun and engagement are meaningful parts of our culture.",https://be.linkedin.com/jobs/view/front-end-developer-at-tmc-4342263535?position=5&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=fvQPZZPt01QxO0%2FxBd8piA%3D%3D,"About This Vacancy
We’re looking for a Front-End Developer who can turn complex requirements into clean, intuitive, and responsive interfaces. You’ll collaborate closely with back-end engineers and other stakeholders to deliver a unified, high-performing platform. - Develop responsive, high-quality user interfaces using modern JavaScript frameworks. - Work with cross-functional teams to integrate APIs, enterprise systems, and secure authentication flows. - Build and maintain reusable components and scalable front-end architecture. - Ensure strong accessibility, performance, and cross-browser consistency. - Contribute to CI/CD processes, testing practices, and cloud-based deployments.
What We Expect From You
2 years of experience in front-end or full-stack development with strong HTML, CSS (SASS/LESS), and JavaScript (ES6+) skills.
Hands-on experience with React and/or Vue.js, plus familiarity with TypeScript and component-based development.
Experience with REST APIs, async data handling, and tools like Next.js, Redux, or React Query.
Understanding of authentication standards (OAuth2, SSO, JWT) and integration with CMS/CRM or enterprise systems.
Knowledge of Git, agile workflows, testing practices, and cloud technologies such as Azure, Azure DevOps, or related tools like SQL, Blazor, Angular, Microsoft Graph API, or Azure storage services.
What You Can Expect From Us
TMC is an international high-tech consultancy company that brings expertise to its clients to support them in realizing their technological challenges. As such, TMC operates as an expert center at the disposal of its clients, helping them to be more competitive in an increasingly global and rapidly changing technological world. At TMC, we believe that people are the driving force behind technological innovation. That is why we strive to create the best possible conditions for tech talents to thrive. We offer you a challenging and stimulating work environment where you can be the director of your own career. As an Employeneur, you are part of our TMC family. Alongside our outstanding technical expertise, fun and engagement are meaningful parts of our culture.
Show more
Show less"
Belgium,Junior SAP ERP Software Engineer (september),delaware BeLux,https://be.linkedin.com/company/delawarebelux?trk=public_jobs_jserp-result_job-search-card-subtitle,"Antwerp, Flemish Region, Belgium",Be an early applicant,,"As a Junior ERP Software Developer, you’ll take on the role of
technical consultant
, meaning that you’ll be supporting our projects from start to finish, from analysis to implementation and support. Your focus will be on software development of SAP and Microsoft solutions, which will feel like coming home thanks to your deep knowledge of IT.
But there’s more: the
consultancy
element means that you’ll collaborate closely with our customers. You’ll learn to understand their needs and come up with customized technological solutions that work for their business.
Prepare yourself for an interesting journey, working on exciting projects for a broad range of companies and industries! This has multiple benefits, including a
steep learning curve
and the opportunity to work with
innovative technologies
.
What team will you be part of?
Our
SAP Development team
works on projects with technologies ranging from
RPA, Kyma, and AI
to more classic developments like
Java, NodeJS,
etc. In addition, we also specialize in S/4HANA full-stack developments with
ABAP
(a proprietary programming language),
UI5
(a JavaScript framework), and
RAP
for more classic implementations.
We work where we work best, when we work best. delaware has its offices in Antwerp, Ghent, Kortrijk, Liège, Lummen, and Wavre, but as a consultant, you’ll sometimes find yourself
on-site
with our customers as well. We offer flexible hours, and we’ll find the perfect balance together.
Prepare to launch your career like a rocket! At delaware, you’ll enjoy an attractive salary package and you’ll be part of one of the most exciting workplaces in Belgium and beyond. We’ll provide you with thorough training and onboarding and will invest in your growth every single day. If you’re motivated, the sky really is the limit.
Are we a match?
First of all, it’s important to know that we employ all kinds of people and profiles at delaware.
Don’t worry if you can’t meet all our requirements.
If you can meet some of them, then we want to hear from you and learn all about your skills, talents, and motivation.
So, if you . . .
Are a bachelor or masters
student
who’s in their final year or a
young professional
with one or two years of experience
Have the right skills in
object-oriented programming
and are willing to expand that knowledge with new technologies
Have an instinct for consultancy: you’re open to developing the necessary
communication skills
to connect with and guide business stakeholders and clients
Speak
English
in combination with
Dutch
Have a
driver’s license
, to get wherever you need to be
Are
motivated to learn
and eager to take on new challenges
. . . then you’re the Junior
ERP
Software Engineer we need!",https://be.linkedin.com/jobs/view/junior-sap-erp-software-engineer-september-at-delaware-belux-4342108476?position=6&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=oa37ecFBfwf7xNVw%2BeEd3Q%3D%3D,"As a Junior ERP Software Developer, you’ll take on the role of
technical consultant
, meaning that you’ll be supporting our projects from start to finish, from analysis to implementation and support. Your focus will be on software development of SAP and Microsoft solutions, which will feel like coming home thanks to your deep knowledge of IT.
But there’s more: the
consultancy
element means that you’ll collaborate closely with our customers. You’ll learn to understand their needs and come up with customized technological solutions that work for their business.
Prepare yourself for an interesting journey, working on exciting projects for a broad range of companies and industries! This has multiple benefits, including a
steep learning curve
and the opportunity to work with
innovative technologies
.
What team will you be part of?
Our
SAP Development team
works on projects with technologies ranging from
RPA, Kyma, and AI
to more classic developments like
Java, NodeJS,
etc. In addition, we also specialize in S/4HANA full-stack developments with
ABAP
(a proprietary programming language),
UI5
(a JavaScript framework), and
RAP
for more classic implementations.
We work where we work best, when we work best. delaware has its offices in Antwerp, Ghent, Kortrijk, Liège, Lummen, and Wavre, but as a consultant, you’ll sometimes find yourself
on-site
with our customers as well. We offer flexible hours, and we’ll find the perfect balance together.
Prepare to launch your career like a rocket! At delaware, you’ll enjoy an attractive salary package and you’ll be part of one of the most exciting workplaces in Belgium and beyond. We’ll provide you with thorough training and onboarding and will invest in your growth every single day. If you’re motivated, the sky really is the limit.
Are we a match?
First of all, it’s important to know that we employ all kinds of people and profiles at delaware.
Don’t worry if you can’t meet all our requirements.
If you can meet some of them, then we want to hear from you and learn all about your skills, talents, and motivation.
So, if you . . .
Are a bachelor or masters
student
who’s in their final year or a
young professional
with one or two years of experience
Have the right skills in
object-oriented programming
and are willing to expand that knowledge with new technologies
Have an instinct for consultancy: you’re open to developing the necessary
communication skills
to connect with and guide business stakeholders and clients
Speak
English
in combination with
Dutch
Have a
driver’s license
, to get wherever you need to be
Are
motivated to learn
and eager to take on new challenges
. . . then you’re the Junior
ERP
Software Engineer we need!
Show more
Show less"
Belgium,Junior SAP ERP Software Engineer (september),delaware BeLux,https://be.linkedin.com/company/delawarebelux?trk=public_jobs_jserp-result_job-search-card-subtitle,Ghent Metropolitan Area,Be an early applicant,,"As a Junior ERP Software Developer, you’ll take on the role of
technical consultant
, meaning that you’ll be supporting our projects from start to finish, from analysis to implementation and support. Your focus will be on software development of SAP and Microsoft solutions, which will feel like coming home thanks to your deep knowledge of IT.
But there’s more: the
consultancy
element means that you’ll collaborate closely with our customers. You’ll learn to understand their needs and come up with customized technological solutions that work for their business.
Prepare yourself for an interesting journey, working on exciting projects for a broad range of companies and industries! This has multiple benefits, including a
steep learning curve
and the opportunity to work with
innovative technologies
.
What team will you be part of?
Our
SAP Development team
works on projects with technologies ranging from
RPA, Kyma, and AI
to more classic developments like
Java, NodeJS,
etc. In addition, we also specialize in S/4HANA full-stack developments with
ABAP
(a proprietary programming language),
UI5
(a JavaScript framework), and
RAP
for more classic implementations.
We work where we work best, when we work best. delaware has its offices in Antwerp, Ghent, Kortrijk, Liège, Lummen, and Wavre, but as a consultant, you’ll sometimes find yourself
on-site
with our customers as well. We offer flexible hours, and we’ll find the perfect balance together.
Prepare to launch your career like a rocket! At delaware, you’ll enjoy an attractive salary package and you’ll be part of one of the most exciting workplaces in Belgium and beyond. We’ll provide you with thorough training and onboarding and will invest in your growth every single day. If you’re motivated, the sky really is the limit.
Are we a match?
First of all, it’s important to know that we employ all kinds of people and profiles at delaware.
Don’t worry if you can’t meet all our requirements.
If you can meet some of them, then we want to hear from you and learn all about your skills, talents, and motivation.
So, if you . . .
Are a bachelor or masters
student
who’s in their final year or a
young professional
with one or two years of experience
Have the right skills in
object-oriented programming
and are willing to expand that knowledge with new technologies
Have an instinct for consultancy: you’re open to developing the necessary
communication skills
to connect with and guide business stakeholders and clients
Speak
English
in combination with
Dutch
Have a
driver’s license
, to get wherever you need to be
Are
motivated to learn
and eager to take on new challenges
. . . then you’re the Junior
ERP
Software Engineer we need!",https://be.linkedin.com/jobs/view/junior-sap-erp-software-engineer-september-at-delaware-belux-4342267853?position=7&pageNum=0&refId=w7FSv%2BMEF5mOzd6AW8kOmA%3D%3D&trackingId=f37z3pIwvy5ewpqu9ZpGhw%3D%3D,"As a Junior ERP Software Developer, you’ll take on the role of
technical consultant
, meaning that you’ll be supporting our projects from start to finish, from analysis to implementation and support. Your focus will be on software development of SAP and Microsoft solutions, which will feel like coming home thanks to your deep knowledge of IT.
But there’s more: the
consultancy
element means that you’ll collaborate closely with our customers. You’ll learn to understand their needs and come up with customized technological solutions that work for their business.
Prepare yourself for an interesting journey, working on exciting projects for a broad range of companies and industries! This has multiple benefits, including a
steep learning curve
and the opportunity to work with
innovative technologies
.
What team will you be part of?
Our
SAP Development team
works on projects with technologies ranging from
RPA, Kyma, and AI
to more classic developments like
Java, NodeJS,
etc. In addition, we also specialize in S/4HANA full-stack developments with
ABAP
(a proprietary programming language),
UI5
(a JavaScript framework), and
RAP
for more classic implementations.
We work where we work best, when we work best. delaware has its offices in Antwerp, Ghent, Kortrijk, Liège, Lummen, and Wavre, but as a consultant, you’ll sometimes find yourself
on-site
with our customers as well. We offer flexible hours, and we’ll find the perfect balance together.
Prepare to launch your career like a rocket! At delaware, you’ll enjoy an attractive salary package and you’ll be part of one of the most exciting workplaces in Belgium and beyond. We’ll provide you with thorough training and onboarding and will invest in your growth every single day. If you’re motivated, the sky really is the limit.
Are we a match?
First of all, it’s important to know that we employ all kinds of people and profiles at delaware.
Don’t worry if you can’t meet all our requirements.
If you can meet some of them, then we want to hear from you and learn all about your skills, talents, and motivation.
So, if you . . .
Are a bachelor or masters
student
who’s in their final year or a
young professional
with one or two years of experience
Have the right skills in
object-oriented programming
and are willing to expand that knowledge with new technologies
Have an instinct for consultancy: you’re open to developing the necessary
communication skills
to connect with and guide business stakeholders and clients
Speak
English
in combination with
Dutch
Have a
driver’s license
